,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party
69958,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-09,4.0,DRM,D106,61234,Milingimbi Powerhouse via Seaswift,800.0,nt
69959,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-09,8.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,1600.0,nt
69960,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-09,4.0,DRM,D106,58765,Lake Evella - SeaSwift,800.0,nt
69961,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-09,4.0,DRM,D106,54408,Belyuen - A.J Couriers,800.0,nt
69962,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-09,4.0,DRM,D106,61229,Ramingining Powerhouse - Seaswift,800.0,nt
69963,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-09,4.0,DRM,D106,58657,Colair Manfield Yirrkala- Seaswift,800.0,nt
69964,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-09,4.0,DRM,D106,53414,Wadeye,800.0,nt
69965,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-09,4.0,DRM,D106,54276,Ngukurr - Nighthawk Couriers,800.0,nt
69966,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-09,16.0,DRM,D106,19809,PWC - Katherine,3200.0,nt
69967,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-09,8.0,DRM,D106,59504,Numbulwar - via Nighthawk,1600.0,nt
69968,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-08,8.0,DRM,D106,62286,Daly River (Nauiyu) - Nighthawk Tra,1600.0,nt
69969,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-08,4.0,DRM,D106,57238,Bickerton Island/Milyakburra- SeaSw,800.0,nt
69970,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-08,4.0,DRM,D106,61234,Milingimbi Powerhouse via Seaswift,800.0,nt
69971,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-08,4.0,DRM,D106,61229,Ramingining Powerhouse - Seaswift,800.0,nt
69972,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-08,4.0,DRM,D106,58657,Colair Manfield Yirrkala- Seaswift,800.0,nt
69973,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-08,12.0,DRM,D106,19809,PWC - Katherine,2400.0,nt
69974,3972,Shamrock Chemicals (N.T.) Pty. Ltd.,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-07,4.0,DRM,D106,61539,Shamrock Chemicals (NT),800.0,nt
69975,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-07,4.0,DRM,D106,61234,Milingimbi Powerhouse via Seaswift,800.0,nt
69976,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-07,16.0,DRM,D106,19809,PWC - Katherine,3200.0,nt
69977,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-07,8.0,DRM,D106,59504,Numbulwar - via Nighthawk,1600.0,nt
69978,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-07,4.0,DRM,D106,58657,Colair Manfield Yirrkala- Seaswift,800.0,nt
69979,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-07,12.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,2400.0,nt
69980,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-07,4.0,DRM,D106,54552,Palumpa ( Nganmaryanga ) via DJ Air,800.0,nt
69981,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-06,4.0,DRM,D106,57820,Umbakumba - SeaSwift,800.0,nt
69982,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-06,4.0,DRM,D106,61229,Ramingining Powerhouse - Seaswift,800.0,nt
69983,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-06,4.0,DRM,D106,61238,Warruwi Goulburn Island via Seaswif,800.0,nt
69984,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-06,8.0,DRM,D106,54275,Minyerri - Nighthawk Couriers,1600.0,nt
69985,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-06,4.0,DRM,D106,58765,Lake Evella - SeaSwift,800.0,nt
69986,3972,Shamrock Chemicals (N.T.) Pty. Ltd.,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-05,2.0,DRM,D106,61539,Shamrock Chemicals (NT),400.0,nt
69987,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-05,4.0,DRM,D106,58657,Colair Manfield Yirrkala- Seaswift,800.0,nt
69988,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-05,24.0,DRM,D106,19809,PWC - Katherine,4800.0,nt
69989,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-05,2.0,DRM,D106,39624,Katherine WTP,400.0,nt
69990,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-05,12.0,DRM,D106,61650,Numbalwar - Seaswift,2400.0,nt
69991,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-05,12.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,2400.0,nt
69992,3972,Shamrock Chemicals (N.T.) Pty. Ltd.,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-05,4.0,DRM,D106,61539,Shamrock Chemicals (NT),800.0,nt
69993,3972,Shamrock Chemicals (N.T.) Pty. Ltd.,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-05,4.0,DRM,D106,61539,Shamrock Chemicals (NT),800.0,nt
69994,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-05,4.0,DRM,D106,61229,Ramingining Powerhouse - Seaswift,800.0,nt
69995,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-05,4.0,DRM,D106,61234,Milingimbi Powerhouse via Seaswift,800.0,nt
69996,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-05,4.0,DRM,D106,57820,Umbakumba - SeaSwift,800.0,nt
69997,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-04,16.0,DRM,D106,19809,PWC - Katherine,3200.0,nt
69998,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-04,4.0,DRM,D106,53414,Wadeye,800.0,nt
70000,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-03,12.0,DRM,D106,61650,Numbalwar - Seaswift,2400.0,nt
70001,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-03,12.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,2400.0,nt
70002,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-03,2.0,DRM,D106,39624,Katherine WTP,400.0,nt
70003,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-03,4.0,DRM,D106,58765,Lake Evella - SeaSwift,800.0,nt
70004,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-03,4.0,DRM,D106,54625,Colair Mansfeld Marngarr - Seaswift,800.0,nt
70005,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-03,4.0,DRM,D106,61238,Warruwi Goulburn Island via Seaswif,800.0,nt
70006,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-03,4.0,DRM,D106,61229,Ramingining Powerhouse - Seaswift,800.0,nt
70007,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-03,4.0,DRM,D106,61234,Milingimbi Powerhouse via Seaswift,800.0,nt
70008,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-03,4.0,DRM,D106,58657,Colair Manfield Yirrkala- Seaswift,800.0,nt
70009,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-02,16.0,DRM,D106,19809,PWC - Katherine,3200.0,nt
70010,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-02,12.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,2400.0,nt
70011,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-02,12.0,DRM,D106,61650,Numbalwar - Seaswift,2400.0,nt
70012,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-02,12.0,DRM,D106,19809,PWC - Katherine,2400.0,nt
70013,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-02,4.0,DRM,D106,54408,Belyuen - A.J Couriers,800.0,nt
70014,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-02,4.0,DRM,D106,57238,Bickerton Island/Milyakburra- SeaSw,800.0,nt
70015,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-01,12.0,DRM,D106,19809,PWC - Katherine,2400.0,nt
70016,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-01,8.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,1600.0,nt
70017,3972,Shamrock Chemicals (N.T.) Pty. Ltd.,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-01,4.0,DRM,D106,61539,Shamrock Chemicals (NT),800.0,nt
70018,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2017-01,4.0,DRM,D106,58657,Colair Manfield Yirrkala- Seaswift,800.0,nt
70019,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,28.0,DRM,D106,19809,PWC - Katherine,5600.0,nt
70020,57943,Cooinda Lodge Kakadu,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,4.0,DRM,D106,57943,Cooinda Lodge Kakadu,800.0,nt
70021,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,8.0,DRM,D106,57820,Umbakumba - SeaSwift,1600.0,nt
70022,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,12.0,DRM,D106,59504,Numbulwar - via Nighthawk,2400.0,nt
70023,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,4.0,DRM,D106,57234,PWC - Ben Hammond Complex,800.0,nt
70024,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,4.0,DRM,D106,39624,Katherine WTP,800.0,nt
70025,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,12.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,2400.0,nt
70026,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,4.0,DRM,D106,58657,Colair Manfield Yirrkala- Seaswift,800.0,nt
70027,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,8.0,DRM,D106,61460,Palumpa ( P&W own cartage),1600.0,nt
70028,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,12.0,DRM,D106,61459,Peppimenarti via DJ Air,2400.0,nt
70029,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,4.0,DRM,D106,61238,Warruwi Goulburn Island via Seaswif,800.0,nt
70030,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,4.0,DRM,D106,54276,Ngukurr - Nighthawk Couriers,800.0,nt
70031,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-12,4.0,DRM,D106,61234,Milingimbi Powerhouse via Seaswift,800.0,nt
70032,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-11,16.0,DRM,D106,19809,PWC - Katherine,3200.0,nt
70033,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-11,8.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,1600.0,nt
70034,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-11,12.0,DRM,D106,59504,Numbulwar - via Nighthawk,2400.0,nt
70035,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-11,4.0,DRM,D106,58657,Colair Manfield Yirrkala- Seaswift,800.0,nt
70036,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-11,4.0,DRM,D106,61229,Ramingining Powerhouse - Seaswift,800.0,nt
70037,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-11,4.0,DRM,D106,57820,Umbakumba - SeaSwift,800.0,nt
70038,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-11,16.0,DRM,D106,53414,Wadeye,3200.0,nt
70039,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-11,4.0,DRM,D106,61229,Ramingining Powerhouse - Seaswift,800.0,nt
70040,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-11,8.0,DRM,D106,58657,Colair Manfield Yirrkala- Seaswift,1600.0,nt
70041,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-10,8.0,DRM,D106,59504,Numbulwar - via Nighthawk,1600.0,nt
70042,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-10,16.0,DRM,D106,19809,PWC - Katherine,3200.0,nt
70043,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-10,8.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,1600.0,nt
70044,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-10,8.0,DRM,D106,56087,Daly River ( Nauiyu) via Murin Tran,1600.0,nt
70046,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-10,4.0,DRM,D106,61238,Warruwi Goulburn Island via Seaswif,800.0,nt
70047,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-10,4.0,DRM,D106,61229,Ramingining Powerhouse - Seaswift,800.0,nt
70048,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-10,4.0,DRM,D106,61234,Milingimbi Powerhouse via Seaswift,800.0,nt
70049,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-10,2.0,DRM,D106,39624,Katherine WTP,400.0,nt
70050,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-10,8.0,DRM,D106,58765,Lake Evella - SeaSwift,1600.0,nt
70051,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-09,4.0,DRM,D106,58657,Colair Manfield Yirrkala- Seaswift,800.0,nt
70052,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-09,8.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,1600.0,nt
70053,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-09,4.0,DRM,D106,57238,Bickerton Island/Milyakburra- SeaSw,800.0,nt
70054,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-09,16.0,DRM,D106,19809,PWC - Katherine,3200.0,nt
70055,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-09,4.0,DRM,D106,54264,Palumpa ( Nganmaryanga ) - Murin Tr,800.0,nt
70056,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-09,8.0,DRM,D106,54275,Minyerri - Nighthawk Couriers,1600.0,nt
70057,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-09,4.0,DRM,D106,54276,Ngukurr - Nighthawk Couriers,800.0,nt
70058,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-09,8.0,DRM,D106,59504,Numbulwar - via Nighthawk,1600.0,nt
70059,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-09,4.0,DRM,D106,54408,Belyuen - A.J Couriers,800.0,nt
70060,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-09,1.0,DRM,D106,54408,Belyuen - A.J Couriers,200.0,nt
70061,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-08,8.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,1600.0,nt
70062,57943,Cooinda Lodge Kakadu,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-08,4.0,DRM,D106,57943,Cooinda Lodge Kakadu,800.0,nt
70063,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-08,4.0,DRM,D106,53414,Wadeye,800.0,nt
70064,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-08,16.0,DRM,D106,19809,PWC - Katherine,3200.0,nt
70065,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-08,2.0,DRM,D106,39624,Katherine WTP,400.0,nt
70066,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-07,4.0,DRM,D106,19809,PWC - Katherine,800.0,nt
70067,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-07,4.0,DRM,D106,59504,Numbulwar - via Nighthawk,800.0,nt
70068,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-07,4.0,DRM,D106,56109,PWC - Lake Evella,800.0,nt
70069,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-07,4.0,DRM,D106,54628,Milingimbi Powerhouse - Toll,800.0,nt
70070,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-07,4.0,DRM,D106,54623,Ramingining Powerhouse - Toll,800.0,nt
70071,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-07,8.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,1600.0,nt
70072,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-07,8.0,DRM,D106,59505,Umbakumba - Toll,1600.0,nt
70073,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-07,12.0,DRM,D106,54266,Numbalwar - Toll,2400.0,nt
70074,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-06,4.0,DRM,D106,54268,Warruwi Goulborn Island - Toll,800.0,nt
70075,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-06,8.0,DRM,D106,54553,Peppimenarti - Murin Trans,1600.0,nt
70076,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-06,8.0,DRM,D106,54264,Palumpa ( Nganmaryanga ) - Murin Tr,1600.0,nt
70077,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-06,4.0,DRM,D106,54628,Milingimbi Powerhouse - Toll,800.0,nt
70078,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-06,4.0,DRM,D106,54627,Colair Manfield Yirrkala - Toll,800.0,nt
70079,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-06,4.0,DRM,D106,54623,Ramingining Powerhouse - Toll,800.0,nt
70080,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-06,16.0,DRM,D106,19809,PWC - Katherine,3200.0,nt
70081,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-06,4.0,DRM,D106,58598,Croker Island - Toll,800.0,nt
70082,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-06,8.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,1600.0,nt
70083,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-06,4.0,DRM,D106,59693,Gapuwiyak - Toll,800.0,nt
70084,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-06,4.0,DRM,D106,54627,Colair Manfield Yirrkala - Toll,800.0,nt
70085,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-05,8.0,DRM,D106,56087,Daly River ( Nauiyu) via Murin Tran,1600.0,nt
70086,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-05,8.0,DRM,D106,54266,Numbalwar - Toll,1600.0,nt
70087,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-05,16.0,DRM,D106,19809,PWC - Katherine,3200.0,nt
70088,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-05,4.0,DRM,D106,54408,Belyuen - A.J Couriers,800.0,nt
70090,57943,Cooinda Lodge Kakadu,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-05,4.0,DRM,D106,57943,Cooinda Lodge Kakadu,800.0,nt
70091,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-05,4.0,DRM,D106,54268,Warruwi Goulborn Island - Toll,800.0,nt
70092,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-05,4.0,DRM,D106,54623,Ramingining Powerhouse - Toll,800.0,nt
70093,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-04,4.0,DRM,D106,59505,Umbakumba - Toll,800.0,nt
70094,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-04,8.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,1600.0,nt
70095,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-04,8.0,DRM,D106,54266,Numbalwar - Toll,1600.0,nt
70096,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-04,4.0,DRM,D106,60029,Milyakburra - Seaswift,800.0,nt
70097,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-04,8.0,DRM,D106,54391,Elcho Island( Galwinku)- SeaSwift,1600.0,nt
70098,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-04,4.0,DRM,D106,60214,Wadeye - Northline,800.0,nt
70100,9537,Power & Water Corporation,SODHYP12.5-200,SODIUM HYPOCHLORITE 12.5% (200 Lt Drum),2016-04,8.0,DRM,D106,57246,Galiwinku - SeaSwift,1600.0,nt
