,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party
1131,55472,Tas Water,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2013-07,2.59,TO,T101,38745,Zeehan Depot,1977.0992366412213,tas
1153,47805,Ben Lomond Water,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2013-05,1.295,TO,T101,47805,Ben Lomond Water,988.5496183206106,tas
1162,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2013-04,1.295,TO,T101,50947,Harvest Moon,988.5496183206106,tas
1172,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2013-03,1.295,TO,T101,50947,Harvest Moon,988.5496183206106,tas
1193,38444,Parks & Wildlife Service,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2013-01,2.59,TO,T101,38444,Parks & Wildlife Service,1977.0992366412213,tas
1194,38444,Parks & Wildlife Service,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2013-01,2.95,TO,T101,38444,Parks & Wildlife Service,2251.908396946565,tas
1203,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2013-01,2.59,TO,T101,50947,Harvest Moon,1977.0992366412213,tas
1244,47827,Cradle Mountain Water,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2012-09,4.0,BOX,T101,51933,QUEENSTOWN WTP,4000.0,tas
1302,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2012-03,2.59,TO,T101,50947,Harvest Moon,1977.0992366412213,tas
1312,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2012-02,2.59,TO,T101,50947,Harvest Moon,1977.0992366412213,tas
1321,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2012-01,2.59,TO,T101,50947,Harvest Moon,1977.0992366412213,tas
1323,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2012-01,2.59,TO,T101,50947,Harvest Moon,1977.0992366412213,tas
1325,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2012-01,2.59,TO,T101,50947,Harvest Moon,1977.0992366412213,tas
1332,38444,Parks & Wildlife Service,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-12,2.59,TO,T101,38444,Parks & Wildlife Service,1977.0992366412213,tas
1467,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-04,2.59,TO,T101,50947,Harvest Moon,1977.0992366412213,tas
1474,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-03,2.58,TO,T101,50947,Harvest Moon,1969.465648854962,tas
1499,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-01,2.59,TO,T101,50947,Harvest Moon,1977.0992366412213,tas
1508,50947,Harvest Moon,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-01,2.59,TO,T101,50947,Harvest Moon,1977.0992366412213,tas
1656,22186,Forestry of Tasmania,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-07,1.295,TO,T101,49587,Forestry of Tasmania c/-,988.5496183206106,tas
1673,46185,AETV Power Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-06,1.0,BOX,T101,46593,AETV POWER STATION,1000.0,tas
1676,22186,Forestry of Tasmania,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-06,1.0,TO,T101,49587,Forestry of Tasmania c/-,763.3587786259542,tas
1683,46185,AETV Power Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-05,1.0,BOX,T101,46593,AETV POWER STATION,1000.0,tas
1686,38444,Parks & Wildlife Service,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-05,2.59,TO,T101,38444,Parks & Wildlife Service,1977.0992366412213,tas
1691,46185,AETV Power Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-05,1.0,BOX,T101,46593,AETV POWER STATION,1000.0,tas
1713,22186,Forestry of Tasmania,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-03,1.0,BOX,T101,22186,Forestry of Tasmania,1000.0,tas
1714,9612,Sustainable Timber Tasmania,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-03,1.0,BOX,T101,47289,De Bruyn's Hobart Depot,1000.0,tas
1717,46185,AETV Power Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-02,1.0,BOX,T101,46593,AETV POWER STATION,1000.0,tas
1732,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2021-03,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1740,8102,Tas-Isle Trading Pty Ltd,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2021-02,1.0,IBC,T101,38766,Tas-Isle Trading Pty Ltd,1000.0,tas
1748,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2021-01,1.29,TO,T101,59531,Ouse Water Treatment Plant,984.732824427481,tas
1758,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2020-12,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1764,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2020-10,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1780,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2020-08,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1790,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2020-05,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1796,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2020-04,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1804,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2020-03,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1811,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2020-01,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1814,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-12,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1818,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-11,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1823,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-09,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1825,38382,Tassal Operations Pty Ltd,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-09,2.62,TO,T101,51530,Dover Factory Store,2000.0,tas
1829,38382,Tassal Operations Pty Ltd,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-08,2.62,TO,T101,51530,Dover Factory Store,2000.0,tas
1833,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-08,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1837,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-06,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1842,38382,Tassal Operations Pty Ltd,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-05,5.24,TO,T101,51530,Dover Factory Store,4000.0,tas
1845,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-04,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1851,38382,Tassal Operations Pty Ltd,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-03,3.93,TO,T101,51530,Dover Factory Store,3000.0,tas
1853,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-02,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1858,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-01,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1860,38382,Tassal Operations Pty Ltd,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2019-01,3.885,TO,T101,51530,Dover Factory Store,2965.648854961832,tas
1866,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2018-11,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1869,38382,Tassal Operations Pty Ltd,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2018-10,1.295,TO,T101,51530,Dover Factory Store,988.5496183206106,tas
1870,38382,Tassal Operations Pty Ltd,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2018-10,1.295,TO,T101,51530,Dover Factory Store,988.5496183206106,tas
1871,38382,Tassal Operations Pty Ltd,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2018-10,1.295,TO,T101,51530,Dover Factory Store,988.5496183206106,tas
1873,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2018-10,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1875,38382,Tassal Operations Pty Ltd,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2018-09,3.885,TO,T101,51530,Dover Factory Store,2965.648854961832,tas
1879,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2018-09,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1884,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2018-07,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1895,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2018-05,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1905,55472,Tas Water,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2018-03,1.295,TO,T101,59531,Ouse Water Treatment Plant,988.5496183206106,tas
1924,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,8.0,TO,T101,38739,Dover WTP,6106.8702290076335,tas
1925,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,17.0,TO,T101,38740,Huonville WTP,12977.099236641221,tas
1931,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,3.0,TO,T101,38594,Barrington WTP,2290.0763358778627,tas
1933,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,20.0,TO,T101,38599,Smithton WTP,15267.175572519083,tas
1939,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,9.0,TO,T101,65238,Longford WTP- BISHOPBOURNE RD,6870.229007633588,tas
1940,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,tas
1951,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,tas
1952,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,17.0,TO,T101,38616,Chimney Saddle WTP,12977.099236641221,tas
1953,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,7.0,TO,T101,56090,Westbury Water Treatment Plant,5343.511450381679,tas
1961,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,tas
1967,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,17.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,12977.099236641221,tas
1979,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,5.0,TO,T101,53624,Campbell Town WTP,3816.793893129771,tas
1981,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,13.0,TO,T101,38735,Scottsdale WTP,9923.664122137405,tas
1982,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,12.0,TO,T101,38734,Bridport Water Treatment Plant,9160.30534351145,tas
1983,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,tas
1988,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,20.0,TO,T101,9579,Ridgley  (Burnie WTP),15267.175572519083,tas
1992,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,18.0,TO,T101,38741,Huonville WWTP (Ranelagh),13740.458015267175,tas
1993,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,17.0,TO,T101,38596,Forth Water Treatment Plant,12977.099236641221,tas
1999,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2000,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,7.0,TO,T101,38740,Huonville WTP,5343.511450381679,tas
2004,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,4.5,TO,T101,40329,East Coast ALUM Milk Run,3435.114503816794,tas
2005,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,9.5,TO,T101,40329,East Coast ALUM Milk Run,7251.908396946565,tas
2006,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,5.2,TO,T101,40329,East Coast ALUM Milk Run,3969.4656488549617,tas
2007,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,6.5,TO,T101,40329,East Coast ALUM Milk Run,4961.832061068702,tas
2008,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,5.2,TO,T101,40329,East Coast ALUM Milk Run,3969.4656488549617,tas
2009,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2010,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,10.25,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,7824.427480916031,tas
2015,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2020,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,18.0,TO,T101,38619,Reatta Road Water Treatment Plant,13740.458015267175,tas
2021,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,tas
2022,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04,27.0,TO,T101,38616,Chimney Saddle WTP,20610.68702290076,tas
2027,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,24.5,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,18702.290076335878,tas
2028,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,12.05,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,9198.473282442748,tas
2029,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,tas
2032,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,27.0,TO,T101,38617,Distillery Creek Water Treatment Pl,20610.68702290076,tas
2040,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,6.0,TO,T101,49712,Cradle Valley WWTP,4580.152671755725,tas
2049,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,20.0,TO,T101,38618,Mt Leslie Water Treatment Plant,15267.175572519083,tas
2051,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,13.0,TO,T101,38583,St Helens WTP,9923.664122137405,tas
2052,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,6.0,TO,T101,41910,St Helens WWTP,4580.152671755725,tas
2058,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,8.0,TO,T101,65238,Longford WTP- BISHOPBOURNE RD,6106.8702290076335,tas
2060,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,12.0,TO,T101,38600,White Hills WTP,9160.30534351145,tas
2061,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,15.0,TO,T101,38596,Forth Water Treatment Plant,11450.381679389313,tas
2070,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,3.9,TO,T101,51933,QUEENSTOWN WTP,2977.099236641221,tas
2071,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,6.5,TO,T101,38743,Strahan,4961.832061068702,tas
2072,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,7.15,TO,T101,40365,Zeehan WTP,5458.015267175572,tas
2073,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,0.65,TO,T101,38744,Tullah WTP,496.1832061068702,tas
2077,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2079,9598,Rio Tinto Aluminium (Bell Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,20.0,TO,T101,38591,Rio Tinto Aluminium - Bell Bay,15267.175572519083,tas
2085,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2090,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,3.25,TO,T101,56602,Deloraine Waste Water Plant,2480.916030534351,tas
2094,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,18.0,TO,T101,38598,Gawler WTP,13740.458015267175,tas
2101,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2111,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,tas
2123,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,tas
2129,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2143,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,25.0,TO,T101,38740,Huonville WTP,19083.969465648854,tas
2150,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,14.55,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,11106.870229007634,tas
2151,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,tas
2158,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,10.0,TO,T101,38600,White Hills WTP,7633.587786259542,tas
2160,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,tas
2161,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,27.0,TO,T101,30024,Longford Water Treatment Plant,20610.68702290076,tas
2169,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2170,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,tas
2180,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,25.0,TO,T101,38616,Chimney Saddle WTP,19083.969465648854,tas
2187,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,20.0,TO,T101,9579,Ridgley  (Burnie WTP),15267.175572519083,tas
2192,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,24.3,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,18549.618320610687,tas
2198,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,8.0,TO,T101,38708,Selfs Point WWTP,6106.8702290076335,tas
2201,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,3.0,TO,T101,56602,Deloraine Waste Water Plant,2290.0763358778627,tas
2202,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,5.5,TO,T101,53624,Campbell Town WTP,4198.473282442748,tas
2203,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,8.0,TO,T101,65238,Longford WTP- BISHOPBOURNE RD,6106.8702290076335,tas
2204,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,9.0,TO,T101,38739,Dover WTP,6870.229007633588,tas
2205,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,15.0,TO,T101,38740,Huonville WTP,11450.381679389313,tas
2223,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2224,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,11.7,TO,T101,38598,Gawler WTP,8931.297709923663,tas
2225,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,14.3,TO,T101,38596,Forth Water Treatment Plant,10916.030534351145,tas
2230,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,20.0,TO,T101,38599,Smithton WTP,15267.175572519083,tas
2232,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,13.0,TO,T101,38734,Bridport Water Treatment Plant,9923.664122137405,tas
2246,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,tas
2260,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2261,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,5.35,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,4083.9694656488546,tas
2262,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,13.25,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,10114.503816793893,tas
2279,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,25.0,TO,T101,38617,Distillery Creek Water Treatment Pl,19083.969465648854,tas
2280,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,20.0,TO,T101,38619,Reatta Road Water Treatment Plant,15267.175572519083,tas
2293,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2294,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,23.0,TO,T101,38596,Forth Water Treatment Plant,17557.251908396946,tas
2297,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,25.0,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,19083.969465648854,tas
2306,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,17.0,TO,T101,39034,BURNIE WWTP,12977.099236641221,tas
2310,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,3.9,TO,T101,38594,Barrington WTP,2977.099236641221,tas
2312,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,25.0,TO,T101,38598,Gawler WTP,19083.969465648854,tas
2318,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,tas
2321,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,3.0,TO,T101,56602,Deloraine Waste Water Plant,2290.0763358778627,tas
2322,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,6.5,TO,T101,51933,QUEENSTOWN WTP,4961.832061068702,tas
2323,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,7.8,TO,T101,38743,Strahan,5954.198473282442,tas
2324,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,7.8,TO,T101,40365,Zeehan WTP,5954.198473282442,tas
2325,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,1.3,TO,T101,38744,Tullah WTP,992.3664122137404,tas
2336,55472,Tas Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-02,20.0,TO,T101,38618,Mt Leslie Water Treatment Plant,15267.175572519083,tas
